route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Travel hub,Volvo A/C Semi Sleeper (2+2),17:00,07h 00m,0:00,1.5,1099,41
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),18:15,07h 00m,1:15,2.9,674,33
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Northern Travels,Volvo A/C Semi Sleeper (2+2),18:30,06h 45m,1:15,2.7,499,29
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),18:30,06h 30m,1:00,2.6,1049,33
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),19:00,07h 00m,2:00,2.8,809,24
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),19:00,07h 30m,2:30,2.2,1099,29
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Northern Travels,Volvo A/C Semi Sleeper (2+2),19:25,07h 25m,2:50,2.7,649,28
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),20:10,05h 05m,1:15,2,529,41
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,GLOBAL HOLIDAYS ADVENTURE TOURS,A/C Semi Sleeper (2+2),20:45,08h 00m,4:45,2.4,463,29
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:40,07h 35m,5:15,2.9,674,33
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),22:25,07h 00m,5:25,1.1,729,32
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),19:15,07h 30m,2:45,4,1649,41
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),19:40,08h 05m,3:45,4.3,1899,36
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),19:45,05h 05m,0:50,4,1649,41
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Metahills holidays,Scania A/C Semi Sleeper (2+2),20:00,07h 00m,3:00,3.5,1350,21
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Golden Temple Volvo Bus Service,Bharat Benz A/C Semi Sleeper (2+2),20:35,06h 45m,3:20,3.1,1286,35
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,SIDDHI VINAYAK TRAVELS,Volvo A/C Semi Sleeper (2+2),21:20,07h 05m,4:25,3,1599,19
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Mahadev Travels(mdvt),Volvo A/C Semi Sleeper (2+2),21:45,06h 00m,3:45,3.6,1300,25
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,VIKAS TRAVELS ®,VE A/C Semi Sleeper (2+2),21:45,05h 25m,3:10,3.6,1904.76,41
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Northern Travels,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),17:00,06h 45m,23:45,2.7,1947,49
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),18:20,05h 35m,23:55,2.2,1199,49
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),18:30,07h 00m,1:30,2.3,1555,46
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,06h 30m,2:00,2.3,1350,31
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,SWAGATAM TOUR HOLIDAY,Volvo AC Seater (2+2),20:00,06h 01m,2:01,4,2199,41
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,RAO TRAVELS INDIA PVT LTD.,Volvo AC Seater Pushback 2+2,20:30,08h 00m,4:30,2.3,1700,40
Kullu to Chandigarh,https://www.redbus.in/bus-tickets/kullu-to-chandigarh,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),23:00,07h 30m,6:30,2.4,1529,29
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,HRTC - 528,A/C Executive (2+3),17:31,11h 39m,5:10,4.1,770,44
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,HRTC - 593,Himmani Deluxe 2+2 Non AC Seater,18:20,10h 10m,4:30,3.5,698,27
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,HRTC - 539,Himmani Deluxe 2+2 Non AC Seater,18:50,11h 10m,6:00,4,709,27
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,HRTC - 546,Himmani Deluxe 2+2 Non AC Seater,19:20,10h 40m,6:00,3.9,702,27
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,HRTC - 14,Himsuta AC Seater Volvo/Scania 2+2,20:10,10h 30m,6:40,4.9,1191,24
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,HRTC - 547,A/C Executive (2+3),20:16,09h 34m,5:50,4.2,760,41
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,HRTC - 599,Himsuta AC Seater Volvo/Scania 2+2,20:29,10h 21m,6:50,3.9,1158,26
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,HRTC - 565,Ordinary 3+2 Non AC Seater,21:05,08h 55m,6:00,3.5,630,28
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,HRTC - 569,Himmani Deluxe 2+2 Non AC Seater,21:22,11h 08m,8:30,3.2,709,22
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,HRTC - 577,A/C Executive (2+3),21:40,10h 50m,8:30,3.8,775,44
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,HRTC - 575,A/C Executive (2+3),21:59,11h 17m,9:16,4.4,780,46
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,HRTC - 582,Ordinary 3+2 Non AC Seater,23:05,11h 47m,10:52,3.8,630,37
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,HRTC - 581,Ordinary 3+2 Non AC Seater,23:30,11h 30m,11:00,3.8,660,32
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,10h 20m,5:50,4.8,600,15
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45,09h 20m,7:05,4.8,600,24
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,09h 45m,6:45,4.8,630,21
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,10h 10m,5:10,4.8,569,5
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:45,09h 45m,7:30,4.7,612,12
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,10h 30m,8:30,4.6,664,20
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,09h 30m,6:30,4.6,569,25
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:15,10h 00m,6:15,4.6,630,13
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:05,09h 35m,7:40,4.5,552,29
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,10h 25m,6:25,4.5,617,43
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,09h 15m,5:20,4.7,605,25
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,10h 10m,5:10,4.7,712,18
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,09h 30m,6:00,4.6,500,35
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,09h 30m,5:30,4.1,649,10
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,10h 30m,6:30,3.9,569,16
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:00,11h 00m,7:00,2.1,550,20
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),21:15,08h 00m,5:15,3.8,550,15
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),20:15,09h 00m,5:15,4,568,27
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:55,09h 15m,5:10,2.6,495,24
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,FlixBus,A/C Seater (2+2),19:00,11h 45m,6:45,4.8,531,24
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,FlixBus,A/C Seater (2+2),19:30,11h 45m,7:15,4.8,369,26
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,FlixBus,A/C Seater (2+2),20:30,11h 30m,8:00,4.8,416,28
Delhi to Kangra,https://www.redbus.in/bus-tickets/delhi-to-kangra,Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),19:30,10h 00m,5:30,2.4,999,29
Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,HRTC - 951,Ordinary 3+2 Non AC Seater,18:12,06h 33m,0:45,2.6,451,33
Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,HRTC - 79,Himsuta AC Seater Volvo/Scania 2+2,18:40,07h 20m,2:00,3.9,834,28
Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,HRTC - 1152,Ordinary 3+2 Non AC Seater,20:00,07h 00m,3:00,4.4,457,37
Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,HRTC - 1103,A/C Executive (2+3),20:40,06h 20m,3:00,2.7,481,42
Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,HRTC - 1116,A/C Executive (2+3),21:35,06h 30m,4:05,3.7,510,18
Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,07h 00m,1:15,4.6,495,17
Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Northern Travels,Volvo A/C Semi Sleeper (2+2),18:45,06h 15m,1:00,3,539,13
Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:50,06h 20m,1:10,4.5,800,12
Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,06h 40m,1:45,4.3,630,5
Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,06h 30m,1:50,4.6,449,10
Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),19:30,06h 35m,2:05,4.4,700,14
Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,05h 55m,1:30,4.8,600,8
Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:05,07h 05m,3:10,4.5,599,18
Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:50,06h 30m,3:20,4.4,499,24
Palampur to Chandigarh,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),21:10,05h 20m,2:30,4.2,600,23
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 1511,Himmani Deluxe 2+2 Non AC Seater,17:50,04h 30m,22:20,3.9,262,19
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 1509,Ordinary 3+2 Non AC Seater,18:00,04h 30m,22:30,3.9,242,29
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 6707,Ordinary 3+2 Non AC Seater,18:30,04h 30m,23:00,3.9,242,37
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 1512,Ordinary 3+2 Non AC Seater,19:00,04h 30m,23:30,3.9,240,36
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 137,Ordinary 3+2 Non AC Seater,19:30,04h 40m,0:10,3.9,242,37
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 1510,Ordinary 3+2 Non AC Seater,20:00,04h 30m,0:30,3.9,240,37
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 1729,Ordinary 3+2 Non AC Seater,20:20,05h 10m,1:30,3.9,242,36
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh Transport Undertaking (CTU) - 165747,HVAC Seater (2+3),17:12,04h 35m,21:47,4.3,307.62,45
Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,HRTC - 1533,Himsuta AC Seater Volvo/Scania 2+2,17:25,06h 05m,23:30,3.9,650,21
Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,HRTC - 1285,Ordinary 3+2 Non AC Seater,18:40,06h 50m,1:30,3.9,377,37
Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,HRTC - 573,Ordinary 3+2 Non AC Seater,19:40,05h 35m,1:15,3.9,395,37
Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,HRTC - 1505,Ordinary 3+2 Non AC Seater,20:16,06h 09m,2:25,4.1,365,37
Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,HRTC - 1150,Ordinary 3+2 Non AC Seater,20:30,06h 55m,3:25,3.9,371,37
Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,05h 55m,4:05,4.1,655,28
Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,HRTC - 1213,Ordinary 3+2 Non AC Seater,22:47,06h 43m,5:30,3.9,385,37
Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,05h 00m,4:50,4.8,949,19
Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05h 15m,5:10,4.4,712,5
Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,05h 15m,5:10,4.6,617,15
Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),NON A/C Semi Sleeper (2+2),23:55,05h 35m,5:30,2.4,999,29
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 1104,Ordinary 3+2 Non AC Seater,17:20,12h 10m,5:30,3.6,630,37
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 1158,Himsuta AC Seater Volvo/Scania 2+2,18:30,10h 45m,5:15,4.6,1158,32
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 903,Himmani Deluxe 2+2 Non AC Seater,18:45,11h 15m,6:00,3.1,709,20
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 1134,Himmani Deluxe 2+2 Non AC Seater,19:00,10h 40m,5:40,3.8,698,27
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 951,Ordinary 3+2 Non AC Seater,19:25,11h 20m,6:45,2.2,630,37
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 904,Himmani Deluxe 2+2 Non AC Seater,19:35,10h 55m,6:30,3.9,688,27
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 925,A/C Executive (2+3),19:55,10h 35m,6:30,3.9,770,44
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:40,11h 05m,7:45,3.7,1191,26
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 1152,Ordinary 3+2 Non AC Seater,21:30,10h 40m,8:10,3.9,630,37
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 1103,A/C Executive (2+3),21:55,09h 35m,7:30,3.3,760,42
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,HRTC - 1116,A/C Executive (2+3),22:35,10h 25m,9:00,4.3,780,34
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,09h 45m,5:30,4.9,630,7
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,09h 20m,6:30,4.8,549,23
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:15,09h 30m,5:45,4.7,530,15
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:30,10h 00m,8:30,4.8,665,20
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,10h 20m,5:30,4.7,617,25
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:30,09h 00m,5:30,4.8,800,12
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),22:15,09h 15m,7:30,4.8,630,10
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,08h 45m,6:30,4.7,665,18
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:45,09h 35m,6:20,4.6,664,13
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),20:30,09h 30m,6:00,4.8,630,5
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:10,09h 20m,5:30,4.5,555,16
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,09h 30m,6:00,4.5,522,23
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),22:00,09h 30m,7:30,4.4,569,24
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Northern Travels,Volvo A/C Semi Sleeper (2+2),19:45,09h 30m,5:15,2.5,539,13
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,FlixBus,A/C Seater (2+2),18:40,10h 40m,5:20,4.8,485,25
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:45,09h 30m,6:15,4.7,600,8
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),20:10,10h 05m,6:15,4.2,539,24
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),22:00,08h 30m,6:30,4.3,600,23
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,FlixBus,A/C Seater (2+2),21:50,10h 35m,8:25,4.8,485,16
Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi,FlixBus,A/C Seater (2+2),20:40,10h 55m,7:35,4.8,392,15
Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 680,Ordinary 3+2 Non AC Seater,18:18,10h 12m,4:30,3.9,485,33
Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 763,Ordinary 3+2 Non AC Seater,19:40,08h 20m,4:00,3.3,463,37
Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 700,Himsuta AC Seater Volvo/Scania 2+2,20:00,08h 30m,4:30,4.4,912,31
Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 750,A/C Executive (2+3),20:30,09h 30m,6:00,2.8,600,44
Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 1107,Ordinary 3+2 Non AC Seater,20:30,07h 45m,4:15,2.2,463,36
Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 78,Himsuta AC Seater Volvo/Scania 2+2,21:15,07h 45m,5:00,4.4,912,34
Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,HRTC - 15,Himsuta AC Seater Volvo/Scania 2+2,21:25,07h 05m,4:30,3,856,20
Ghumarwin to Delhi,https://www.redbus.in/bus-tickets/ghumarwin-to-delhi,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),23:30,07h 10m,6:40,4.5,599,18
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),19:04,09h 20m,4:24,4.4,640,14
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),20:00,08h 25m,4:25,3.6,473,15
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 1585,Super Express Non AC Seater Air Bus (2+2),20:31,09h 05m,5:36,3.9,640,27
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 1586,Super Express Non AC Seater Air Bus (2+2),21:31,09h 05m,6:36,3.4,640,19
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),22:12,09h 24m,7:36,4.3,640,10
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 574,Super Express Non AC Seater Air Bus (2+2),23:00,10h 30m,9:30,3.3,469,7
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 583,Super Express Non AC Seater Air Bus (2+2),23:30,10h 05m,9:35,3.4,469,10
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 56,SWIFT-GARUDA A/C SEATER BUS,23:41,09h 24m,9:05,3.8,627,5
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,MMK Travels,VE A/C Seater / Sleeper (2+1),22:30,09h 00m,7:30,4.4,700,19
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,SAAM BUS,VE A/C Sleeper (2+1),20:10,10h 35m,6:45,4.4,850,6
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),23:00,10h 00m,9:00,4.2,699,24
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,AdSuraj Holidays,VE A/C Sleeper (2+1),22:30,09h 00m,7:30,3.8,800,21
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,DLT BUS,A/C Sleeper (2+1),22:30,09h 00m,7:30,4.1,899,9
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,NS Transports,VE A/C Sleeper (2+1),22:45,08h 45m,7:30,4.1,1000,10
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),21:45,08h 25m,6:10,4.1,700,5
